age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
28,1,2,2,0,0,0,0,3,0,1368,9,999,0,1,1.3957512378692627,93.91756439208984,-42.70016860961914,4.958397388458252,5228.02880859375,1
39,0,1,3,0,0,0,0,1,2,315,2,5,1,2,-2.896134376525879,92.20270538330078,-31.41470718383789,0.8717499375343323,5076.2353515625,1
76,5,0,0,0,2,0,0,6,1,168,1,999,1,0,-1.8000212907791138,93.87564849853516,-40.00838851928711,0.6989162564277649,5008.85791015625,1
66,5,1,7,0,2,0,0,9,3,1393,2,7,1,2,-1.097876787185669,94.197998046875,-37.51219177246094,0.8835368752479553,4963.85546875,1
62,5,1,5,0,2,0,0,1,3,530,3,7,1,2,-2.8967177867889404,92.20104217529297,-31.41507911682129,0.841722309589386,5076.31201171875,1
21,8,2,2,0,1,1,0,9,3,875,1,999,0,1,-3.397894859313965,92.38002014160156,-29.81272315979004,0.7673786282539368,5017.5390625,1
27,0,2,6,1,0,2,0,3,1,537,1,999,0,1,-1.6993489265441895,94.21265411376953,-40.29549789428711,0.8326380848884583,4991.84814453125,1
31,0,2,6,0,2,0,0,7,2,260,1,999,0,1,-1.1001595258712769,94.76525115966797,-50.79716491699219,1.0437548160552979,4963.771484375,1
37,3,2,6,0,0,0,0,8,3,296,3,999,0,1,-3.3981845378875732,92.43375396728516,-26.92003059387207,0.7442017197608948,5017.650390625,1
37,0,1,6,0,2,0,0,6,0,684,1,999,0,1,-1.7986629009246826,92.8950424194336,-46.185359954833984,1.2633018493652344,5099.21533203125,1
37,0,1,6,0,0,2,0,9,2,173,1,999,0,1,-1.0975487232208252,94.19939422607422,-37.504295349121094,0.8849080204963684,4963.8818359375,1
55,7,1,3,0,2,2,0,0,1,691,1,999,0,1,-1.799068570137024,93.07549285888672,-47.094024658203125,1.4023964405059814,5099.0439453125,1
37,9,0,5,0,0,0,0,1,0,780,2,999,0,1,1.3978763818740845,93.44413757324219,-36.099098205566406,4.967525005340576,5227.916015625,1
33,0,1,6,0,2,0,0,9,2,272,2,999,0,1,-1.1000937223434448,94.19744110107422,-37.5026969909668,0.8796594738960266,4963.65478515625,1
80,5,1,0,0,0,0,0,8,3,243,1,999,2,0,-3.3959012031555176,92.43194580078125,-26.919523239135742,0.7438653111457825,5017.57666015625,1
57,3,1,0,0,2,0,1,0,4,595,3,999,1,0,-1.798988938331604,93.748779296875,-34.61088562011719,0.6439834237098694,5008.9912109375,1
60,0,1,6,0,2,0,1,3,2,363,1,999,0,1,-2.8912107944488525,92.46888732910156,-33.604610443115234,1.0744554996490479,5076.07177734375,1
33,9,1,5,0,0,0,0,1,0,922,7,999,0,1,1.397161841392517,93.44524383544922,-36.100711822509766,4.959839344024658,5227.9462890625,1
31,0,2,3,0,2,0,0,6,4,850,1,999,0,1,-1.7925312519073486,92.8936767578125,-46.200950622558594,1.2826957702636719,5099.091796875,1
70,0,1,0,0,0,0,0,9,3,1960,1,999,2,0,-3.3988585472106934,92.38040924072266,-29.814668655395508,0.7756980061531067,5017.5556640625,1
55,0,0,6,1,2,0,0,3,1,848,1,999,0,1,1.3935123682022095,93.916748046875,-42.70527648925781,4.954197406768799,5228.1,1
40,9,1,5,0,2,0,0,1,4,609,8,999,0,1,1.397772192955017,93.44237518310547,-36.10444641113281,4.955339431762695,5227.7197265625,1
56,0,1,3,1,2,0,0,3,0,661,4,998,0,1,1.3943119049072266,93.91552734375,-42.704044342041016,4.957056045532227,5227.9580078125,1
62,0,1,3,0,0,0,0,8,3,238,4,19,2,0,-1.0987390279769897,94.60067749023438,-49.49744415283203,1.036741018295288,4963.8564453125,1
28,0,2,6,0,2,0,0,1,1,340,1,999,0,1,-2.896810293197632,92.20279693603516,-31.41065788269043,0.8666334748268127,5076.16748046875,1
51,1,1,2,0,2,0,0,1,4,237,1,6,4,2,-1.7007827758789062,94.02582550048828,-38.304683685302734,0.9037149548530579,4991.53955078125,1
41,0,0,3,0,2,0,0,1,0,178,1,7,2,2,-1.705034852027893,94.02433013916016,-38.30232238769531,0.903140127658844,4991.8408203125,1
39,9,1,6,0,0,0,0,8,0,170,1,7,1,2,-3.3982365131378174,92.4336166381836,-26.906497955322266,0.7397220730781555,5017.42919921875,1
29,9,1,5,0,2,0,0,8,0,320,1,5,2,2,-1.10024094581604,94.59884643554688,-49.49528884887695,0.9760251641273499,4963.71044921875,1
88,5,0,0,0,2,0,0,5,4,102,1,999,0,1,-1.7982481718063354,92.84317779541016,-49.989295959472656,1.6616206169128418,5099.20361328125,1
28,1,1,2,0,2,0,0,6,3,390,1,998,0,1,-1.798651099205017,92.89389038085938,-46.184452056884766,1.2673475742340088,5099.03076171875,1
35,0,1,6,0,2,0,0,7,4,819,1,999,0,1,-0.09727087616920471,93.20059967041016,-42.0053825378418,4.117741584777832,5195.6591796875,1
51,0,2,1,0,0,0,1,6,3,470,1,999,0,1,1.0974313020706177,93.99417114257812,-36.3923225402832,4.85685396194458,5190.74609375,1
26,0,2,6,0,2,0,1,9,2,471,1,8,1,2,-3.396826982498169,92.37905883789062,-29.820528030395508,0.8105869889259338,5017.5625,1
30,8,2,7,0,2,0,0,5,2,293,1,998,0,1,-1.8003817796707153,93.36817169189453,-34.805484771728516,0.6391764283180237,5008.8955078125,1
33,1,2,2,0,2,0,0,3,3,531,1,999,0,1,1.3967242240905762,93.91680145263672,-42.6995964050293,4.959987163543701,5228.021484375,1
29,9,2,3,0,2,0,0,1,0,580,3,999,0,1,1.398993730545044,93.44479370117188,-36.10307693481445,4.961544036865234,5228.0361328125,1
32,4,2,6,0,0,2,0,5,2,167,1,999,0,1,-1.7986564636230469,92.84281921386719,-49.99802780151367,1.5827910900115967,5099.107421875,1
35,4,1,6,0,0,0,0,0,2,375,1,999,0,1,-1.7995730638504028,93.07704162597656,-47.08130645751953,1.3667588233947754,5099.27197265625,1
33,9,1,6,0,2,0,0,6,1,509,1,999,0,1,-1.796107292175293,93.87506866455078,-40.011104583740234,0.6876149773597717,5008.72998046875,1
34,0,1,3,0,2,0,0,1,2,1502,1,999,0,1,1.3998725414276123,93.44271087646484,-36.10941696166992,4.955564498901367,5228.1,1
24,9,2,5,0,2,0,0,3,2,355,2,4,1,2,-1.6986008882522583,94.21453857421875,-40.28470993041992,0.8844655156135559,4991.6962890625,1
38,9,1,6,0,0,0,0,5,3,350,2,998,2,0,-1.7985249757766724,92.84278869628906,-49.99517059326172,1.6896504163742065,5099.1171875,1
34,9,1,5,0,2,2,1,9,3,376,2,999,0,1,-3.3937835693359375,92.38020324707031,-29.807353973388672,0.7893312573432922,5017.5966796875,1
35,9,1,6,0,2,0,0,1,4,182,1,7,3,0,-1.7000457048416138,94.0267333984375,-38.30839920043945,0.8982639908790588,4991.71484375,1
57,1,1,3,1,0,0,0,3,0,558,1,999,0,1,1.3977333307266235,93.91655731201172,-42.69731140136719,4.953330993652344,5228.0,1
19,8,2,7,0,1,1,0,0,1,213,3,999,0,1,-1.802095651626587,93.07620239257812,-47.09033203125,1.4058327674865723,5099.158203125,1
26,8,2,3,0,0,0,0,8,0,373,3,999,0,1,-3.3980796337127686,92.43133544921875,-26.924495697021484,0.7191475033760071,5017.71435546875,1
30,1,2,1,0,2,0,0,6,2,542,1,999,0,1,-1.7979308366775513,92.89328002929688,-46.193016052246094,1.326195240020752,5099.06689453125,1
38,9,2,6,0,0,0,1,6,3,1015,1,998,0,1,1.0967068672180176,93.99351501464844,-36.39167785644531,4.851632595062256,5190.845703125,1
82,5,1,6,0,2,0,0,8,3,216,1,999,0,1,-3.3990933895111084,92.4312973022461,-26.92518424987793,0.7413254380226135,5017.5283203125,1
34,1,2,7,0,2,0,0,5,0,360,1,999,1,0,-1.8034961223602295,93.36885833740234,-34.80088806152344,0.6401217579841614,5008.76611328125,1
48,9,0,3,0,2,0,0,0,2,400,1,999,1,0,-1.803592562675476,93.0747299194336,-47.09685516357422,1.3658995628356934,5099.037109375,1
57,4,0,7,0,0,0,0,0,4,279,2,999,0,1,-1.8017263412475586,93.07575225830078,-47.085453033447266,1.4070494174957275,5099.13720703125,1
31,0,2,3,0,2,0,0,6,4,849,1,999,0,1,-1.799190878868103,92.89341735839844,-46.204437255859375,1.2824444770812988,5098.97216796875,1
52,5,0,6,0,0,0,0,1,2,427,1,16,1,2,-2.9013583660125732,92.20353698730469,-31.39677619934082,0.8837328553199768,5075.9580078125,1
45,0,1,6,0,2,2,0,6,3,826,1,999,0,1,-1.7997545003890991,92.89385986328125,-46.19615173339844,1.2939579486846924,5099.0859375,1
59,5,1,5,1,0,0,1,6,4,904,1,999,0,1,1.0965712070465088,93.9926528930664,-36.406497955322266,4.852612018585205,5190.9541015625,1
53,4,0,6,0,0,2,0,7,0,368,2,4,1,2,-3.3967831134796143,92.64999389648438,-30.11145782470703,0.7207096219062805,5017.64794921875,1
72,5,1,0,0,2,0,0,6,4,443,4,999,0,1,-1.7965036630630493,93.87576293945312,-39.996063232421875,0.6712165474891663,5008.68701171875,1
53,0,1,2,0,2,2,0,6,4,673,1,999,0,1,-1.8002034425735474,92.89546966552734,-46.1903190612793,1.2829318046569824,5098.87060546875,1
47,9,1,6,0,0,0,0,1,4,1640,2,999,0,1,1.399086356163025,93.44367218017578,-36.108211517333984,4.963027477264404,5227.837890625,1
45,6,1,3,0,0,0,0,6,0,374,1,999,1,0,-1.801334261894226,93.8761215209961,-39.9882698059082,0.6953733563423157,5008.84375,1
34,1,1,2,1,2,0,0,3,0,912,4,999,0,1,1.398795247077942,93.91610717773438,-42.690673828125,4.953272342681885,5227.884765625,1
28,8,2,2,0,2,0,0,5,3,320,1,999,0,1,-1.8011391162872314,92.84489440917969,-49.98409652709961,1.801876187324524,5099.25634765625,1
28,1,1,0,0,0,0,0,6,3,590,1,999,0,1,-1.7975847721099854,92.89375305175781,-46.18088912963867,1.295323371887207,5099.11474609375,1
39,1,1,2,0,2,0,0,7,3,741,4,999,1,0,-0.09836417436599731,93.20124053955078,-42.0043830871582,4.150413513183594,5195.63916015625,1
29,3,2,3,0,0,0,0,7,4,786,1,998,0,1,-0.09854258596897125,93.19904327392578,-41.99335479736328,4.118005752563477,5195.8642578125,1
52,1,3,0,0,0,0,0,6,2,1179,1,999,0,1,-1.7982691526412964,92.89275360107422,-46.19535446166992,1.2680461406707764,5099.17626953125,1
40,0,0,2,0,2,0,0,6,2,688,2,999,0,1,-1.8008273839950562,92.8930435180664,-46.19363784790039,1.267913818359375,5099.208984375,1
27,3,1,3,0,2,0,0,5,0,378,1,999,0,1,-1.7989616394042969,92.84264373779297,-49.99552917480469,1.5364172458648682,5099.20751953125,1
42,4,0,7,0,2,0,0,1,4,138,2,5,1,2,-2.8979814052581787,92.20256042480469,-31.408782958984375,0.8816991448402405,5076.125,1
60,0,1,7,0,0,0,0,7,3,786,1,8,2,2,-1.098563551902771,94.76577758789062,-50.79377365112305,1.0479917526245117,4963.666015625,1
29,0,2,3,0,2,0,0,3,0,268,2,7,1,2,-1.6994448900222778,94.21381378173828,-40.29844284057617,0.8630481362342834,4991.71044921875,1
27,1,2,1,0,0,0,0,3,3,1507,1,999,0,1,1.4,93.91667175292969,-42.69295883178711,4.95602560043335,5227.87646484375,1
25,7,2,3,0,2,0,1,8,2,302,1,999,0,1,-0.10116590559482574,93.79702758789062,-40.40894317626953,4.914834022521973,5195.6787109375,1
23,8,2,3,0,2,0,1,4,1,434,1,10,1,2,-1.7006289958953857,94.05359649658203,-39.788631439208984,0.7233732342720032,4991.86474609375,1
43,1,1,0,1,0,0,1,6,0,745,12,998,0,1,1.0959246158599854,93.99401092529297,-36.401554107666016,4.86044454574585,5190.87646484375,1
42,0,1,6,0,0,0,0,3,2,1141,5,998,0,1,1.3941327333450317,93.91765594482422,-42.70212936401367,4.966512203216553,5228.1,1
27,1,2,2,1,2,0,0,3,4,1308,4,998,0,1,1.4,93.91732788085938,-42.70725631713867,4.959600925445557,5228.09521484375,1
32,7,1,0,1,0,0,0,3,1,891,4,999,0,1,1.391021966934204,93.91873931884766,-42.69854736328125,4.953807353973389,5227.9619140625,1
27,1,2,2,0,0,0,0,3,2,656,3,999,0,1,1.396379828453064,93.91609954833984,-42.696327209472656,4.953741550445557,5227.8349609375,1
29,8,2,7,0,2,0,0,0,0,170,5,999,0,1,-1.803043246269226,93.07449340820312,-47.087013244628906,1.4074115753173828,5099.0615234375,1
51,1,1,2,0,2,0,0,1,4,237,1,7,4,2,-1.699835181236267,94.02458190917969,-38.30378341674805,0.9083810448646545,4991.54541015625,1
30,1,1,0,0,2,0,0,0,2,178,1,999,0,1,-1.7986018657684326,93.07575225830078,-47.0884895324707,1.4335951805114746,5099.02685546875,1
62,1,1,3,0,2,0,0,4,1,563,4,5,3,2,-1.6990681886672974,94.05496978759766,-39.80036544799805,0.7548096776008606,4991.57470703125,1
47,1,1,2,0,1,1,0,4,3,380,1,999,0,1,-1.7011467218399048,94.05404663085938,-39.80824279785156,0.714802086353302,4991.7001953125,1
47,3,2,5,0,2,0,0,0,3,101,1,999,0,1,-1.7957895994186401,93.07569122314453,-47.0850830078125,1.4049406051635742,5099.001953125,1
53,9,1,2,0,0,0,1,4,1,1048,6,999,0,1,1.395967721939087,94.4654312133789,-41.797637939453125,4.947160720825195,5227.951171875,1
35,9,2,6,0,2,0,0,1,0,974,4,998,0,1,1.3972864151000977,93.4446029663086,-36.099647521972656,4.958658695220947,5227.90771484375,1
31,4,1,3,0,0,0,0,3,1,1271,3,999,0,1,1.3961646556854248,93.91820526123047,-42.683860778808594,4.955760478973389,5228.1,1
62,5,1,6,1,0,0,0,8,0,717,2,999,0,1,-3.3974344730377197,92.43144989013672,-26.907670974731445,0.7359059453010559,5017.49462890625,1
35,0,1,3,1,0,0,0,3,1,1335,4,999,0,1,1.4,93.91682434082031,-42.69179153442383,4.95515251159668,5227.9755859375,1
25,7,2,7,0,2,0,0,4,3,318,1,999,0,1,-1.698432445526123,94.0532455444336,-39.801029205322266,0.7058914303779602,4991.775390625,1
42,1,1,5,0,2,0,0,8,4,307,1,8,1,2,-3.4,92.43231964111328,-26.912031173706055,0.7373300194740295,5017.60791015625,1
28,8,2,7,0,0,0,0,1,2,700,4,998,1,0,-2.900960683822632,92.20152282714844,-31.407855987548828,0.8313313126564026,5076.19140625,1
53,4,0,6,0,0,2,0,7,0,368,2,4,1,2,-3.398421287536621,92.65032958984375,-30.11138343811035,0.7180617451667786,5017.70361328125,1
30,9,2,6,0,2,0,1,4,4,264,1,999,2,0,-1.7039282321929932,94.05331420898438,-39.7982292175293,0.769243061542511,4991.7861328125,1
36,1,1,0,1,0,0,0,3,3,1614,3,999,0,1,1.397904634475708,93.91806030273438,-42.69427490234375,4.961033821105957,5227.97265625,1
42,11,2,6,0,0,0,0,3,0,366,6,999,0,1,-1.6966893672943115,94.21382141113281,-40.29873275756836,0.8875783085823059,4991.67041015625,1
51,0,1,6,0,0,0,0,4,1,297,4,999,0,1,-1.701242446899414,94.05207061767578,-39.80439376831055,0.7543838620185852,4991.5439453125,1
28,0,2,3,0,2,0,0,5,0,300,1,999,0,1,-1.797951340675354,92.84271240234375,-50.00359344482422,1.528839349746704,5099.25048828125,1
34,0,2,6,0,2,0,0,1,2,377,6,4,1,2,-2.8959171772003174,92.20301055908203,-31.407852172851562,0.8527684807777405,5076.1533203125,1
26,1,2,2,0,0,0,0,0,1,586,1,999,0,1,-1.7979261875152588,93.07662200927734,-47.10353469848633,1.4053139686584473,5099.18701171875,1
53,4,1,2,1,2,2,0,3,0,1041,2,999,0,1,1.3980661630630493,93.91793060302734,-42.69374465942383,4.962392807006836,5228.00634765625,1
29,6,1,6,0,2,0,0,5,4,96,4,999,0,1,-1.8007618188858032,92.84254455566406,-49.99014663696289,1.6626098155975342,5099.04638671875,1
38,9,1,6,0,2,0,0,1,4,239,4,998,0,1,-2.8940792083740234,92.20298767089844,-31.41926383972168,0.8558436036109924,5076.21826171875,1
40,1,1,2,0,1,1,1,7,2,159,1,999,0,1,-0.1017647385597229,93.2001953125,-42.00338363647461,4.236419677734375,5195.83349609375,1
27,0,2,3,0,0,0,0,4,3,586,2,999,0,1,-1.6986026763916016,94.05390930175781,-39.808746337890625,0.7656534314155579,4991.6259765625,1
26,4,2,6,0,0,0,0,6,2,715,1,999,0,1,-1.8014860153198242,92.8935546875,-46.193565368652344,1.2657837867736816,5099.10791015625,1
28,8,2,2,1,2,2,1,6,4,733,2,999,0,1,1.1017863750457764,93.99436950683594,-36.3941535949707,4.848938465118408,5190.79345703125,1
40,7,1,3,0,0,0,0,0,2,161,1,999,0,1,-1.7986061573028564,93.07485961914062,-47.086734771728516,1.408961296081543,5098.880859375,1
37,4,1,6,0,0,0,1,4,1,1322,9,999,0,1,1.397354006767273,94.46424102783203,-41.79934310913086,4.956663131713867,5227.9306640625,1
61,5,1,6,0,2,0,0,0,3,217,1,998,0,1,-1.797067642211914,93.07418823242188,-47.090545654296875,1.4232728481292725,5099.251953125,1
40,6,1,6,1,2,2,0,7,2,1488,3,999,0,1,-0.09955684840679169,93.2007827758789,-42.00175857543945,4.0728983879089355,5195.91552734375,1
29,0,2,6,0,0,2,0,7,4,158,1,4,1,2,-3.394904375076294,92.64966583251953,-30.110794067382812,0.7100873589515686,5017.6044921875,1
33,6,1,6,0,2,0,0,0,2,234,1,999,0,1,-1.7971296310424805,93.07624816894531,-47.09604263305664,1.4355857372283936,5099.19482421875,1
28,7,2,5,0,2,0,0,6,2,406,2,999,0,1,-1.7980635166168213,92.89270782470703,-46.19166946411133,1.2638952732086182,5099.0419921875,1
33,4,2,6,0,0,0,0,7,2,2418,3,999,0,1,-0.09848679602146149,93.20117950439453,-42.00779342651367,4.073988914489746,5195.6591796875,1
49,9,2,6,0,2,0,0,0,2,861,2,999,0,1,-1.7983498573303223,93.07435607910156,-47.09876251220703,1.3660931587219238,5099.01416015625,1
76,5,1,5,1,2,0,0,4,3,353,1,4,1,2,-1.699457049369812,94.05430603027344,-39.80326843261719,0.7602840065956116,4991.7021484375,1
82,5,0,0,0,2,2,0,0,1,125,2,999,0,1,-1.8002355098724365,93.74897003173828,-34.590965270996094,0.6415773034095764,5008.83984375,1
33,9,2,2,0,2,2,0,1,1,289,1,999,2,0,-2.898580312728882,92.20386505126953,-31.41194725036621,0.8881543278694153,5076.345703125,1
33,9,0,5,0,0,0,1,6,1,1218,3,999,0,1,1.1019054651260376,93.99360656738281,-36.404541015625,4.858456134796143,5190.84228515625,1
38,0,1,3,0,2,0,0,1,1,470,1,7,2,0,-2.8926379680633545,92.20452880859375,-31.406980514526367,0.8217282891273499,5076.14404296875,1
66,5,1,0,0,2,0,0,7,1,175,1,8,1,2,-3.396702289581299,92.64897155761719,-30.110925674438477,0.7140589356422424,5017.603515625,1
71,3,1,0,0,2,0,0,7,3,193,2,999,0,1,-3.3972415924072266,92.64924621582031,-30.118837356567383,0.7158346772193909,5017.68115234375,1
38,0,1,6,0,2,0,0,8,4,828,1,998,1,0,-3.3975818157196045,92.43177032470703,-26.921960830688477,0.7359200119972229,5017.591796875,1
46,9,0,6,0,2,0,0,7,0,796,5,999,1,0,-0.10300551354885101,93.20092010498047,-41.99616622924805,4.021402835845947,5195.67626953125,1
29,0,2,6,0,2,0,0,0,4,145,1,999,0,1,-1.8016107082366943,93.07621002197266,-47.08917999267578,1.4058153629302979,5099.1318359375,1
39,0,2,3,0,2,0,0,8,3,387,1,999,0,1,-3.3987255096435547,92.43231964111328,-26.912405014038086,0.7426214814186096,5017.662109375,1
38,9,0,3,0,0,0,1,0,0,320,3,7,1,2,-1.8000047206878662,93.07535552978516,-47.10525131225586,1.4090135097503662,5099.037109375,1
34,9,1,3,0,0,2,0,7,4,561,1,999,0,1,-0.10063201189041138,93.20140075683594,-42.00059127807617,4.115264892578125,5195.66455078125,1
44,0,1,6,0,0,0,0,0,2,172,1,999,0,1,-1.8067936897277832,93.07553100585938,-47.08723068237305,1.4073073863983154,5099.1533203125,1
34,0,1,6,0,2,0,0,3,4,685,6,999,0,1,1.3956718444824219,93.91626739501953,-42.69552993774414,4.953047752380371,5227.935546875,1
35,9,2,7,0,0,0,0,6,2,745,1,999,1,0,-1.8032348155975342,92.89437866210938,-46.17775344848633,1.268742561340332,5099.068359375,1
44,9,0,5,0,2,0,0,1,4,1550,3,999,0,1,1.3952559232711792,93.4408950805664,-36.114173889160156,4.961301803588867,5228.1,1
51,0,1,6,0,2,0,0,4,1,281,3,10,3,2,-1.6962366104125977,94.05506896972656,-39.8084602355957,0.7536981701850891,4991.6455078125,1
41,10,1,2,0,2,0,0,6,2,306,1,6,4,2,-1.799344539642334,93.87553405761719,-40.00856018066406,0.6852176785469055,5008.79638671875,1
33,1,1,2,0,2,0,0,6,0,656,1,998,0,1,-1.8000173568725586,92.89273834228516,-46.203330993652344,1.3079884052276611,5099.13525390625,1
28,8,2,3,0,2,0,0,4,4,296,4,998,0,1,-2.9012839794158936,92.96379089355469,-40.801368713378906,1.2657198905944824,5076.08447265625,1
33,1,1,5,0,2,0,0,1,3,253,4,999,0,1,-1.7023123502731323,94.02627563476562,-38.296897888183594,0.8865965008735657,4991.837890625,1
62,0,1,3,0,0,0,0,8,3,318,1,5,3,2,-1.1020780801773071,94.59746551513672,-49.481422424316406,1.0373480319976807,4963.6923828125,1
34,1,1,2,0,0,0,1,6,3,740,1,999,0,1,1.0974422693252563,93.99134826660156,-36.40542221069336,4.85530424118042,5190.9365234375,1
62,0,1,3,0,0,0,0,8,3,238,4,19,2,0,-1.0986590385437012,94.5986557006836,-49.490962982177734,1.0352401733398438,4963.69189453125,1
46,4,1,7,0,2,0,0,7,2,1502,2,998,0,1,-0.10366322100162506,93.19960021972656,-42.00597381591797,4.071776866912842,5195.75,1
33,7,1,3,0,0,2,0,6,1,600,4,999,0,1,-1.8012207746505737,92.89366912841797,-46.193580627441406,1.2454662322998047,5099.1591796875,1
35,4,2,7,0,0,0,1,4,0,711,2,999,0,1,1.3995940685272217,94.46383666992188,-41.79417037963867,4.959053039550781,5227.98974609375,1
27,0,2,5,0,2,0,0,3,3,1061,4,999,0,1,1.3997126817703247,93.91716766357422,-42.68561553955078,4.961406707763672,5228.09912109375,1
54,0,2,6,0,0,0,0,6,1,337,1,999,0,1,-1.8022747039794922,92.89286041259766,-46.189781188964844,1.2650279998779297,5099.21630859375,1
56,1,1,0,1,2,0,0,2,3,281,3,8,1,2,-2.9949378967285156,92.71421813964844,-33.01167297363281,0.7150478959083557,5023.60888671875,1
32,9,1,2,0,2,0,0,6,3,500,2,999,0,1,-1.8008712530136108,92.89370727539062,-46.205448150634766,1.3482120037078857,5099.1416015625,1
48,2,1,6,0,2,0,0,6,0,795,1,999,1,0,-1.7924902439117432,92.8936996459961,-46.19071960449219,1.2588839530944824,5099.07470703125,1
36,1,2,1,1,2,0,1,3,1,1874,1,998,0,1,1.3983685970306396,93.91680145263672,-42.69618606567383,4.953959941864014,5227.857421875,1
37,0,2,3,0,0,0,1,8,2,301,1,4,1,2,-1.1015584468841553,94.59967803955078,-49.50054168701172,0.9886282086372375,4963.763671875,1
57,7,1,3,0,2,2,0,6,1,473,3,999,0,1,-1.7997334003448486,92.89474487304688,-46.18785095214844,1.2505128383636475,5099.19970703125,1
29,0,2,3,0,2,0,0,6,4,443,7,999,1,0,-1.7990012168884277,92.89434814453125,-46.18971633911133,1.2810487747192383,5099.1669921875,1
30,8,2,7,0,0,2,1,5,3,255,1,4,2,2,-1.8018250465393066,93.36898803710938,-34.81210708618164,0.6344695687294006,5008.7333984375,1
81,5,1,0,0,2,0,0,9,0,211,1,999,0,1,-3.4,92.37919616699219,-29.81610679626465,0.7393224835395813,5017.34814453125,1
78,5,0,1,0,0,0,0,8,0,212,2,999,0,1,-3.3989477157592773,92.43207550048828,-26.9044189453125,0.7236941456794739,5017.5908203125,1
35,0,1,6,0,2,0,0,7,4,654,2,999,0,1,-0.0957680195569992,93.19832611083984,-41.99520492553711,4.11937952041626,5195.57763671875,1
51,1,1,1,0,1,1,0,6,3,810,2,999,0,1,-1.7988758087158203,92.89299011230469,-46.1888313293457,1.3435800075531006,5099.1962890625,1
87,5,0,0,0,0,0,0,1,0,273,1,999,0,1,-2.8960793018341064,92.20354461669922,-31.409414291381836,0.854342520236969,5076.21240234375,1
46,0,0,3,0,1,1,0,3,3,297,1,999,0,1,-2.8998920917510986,92.46998596191406,-33.60710144042969,1.0410270690917969,5076.23095703125,1
22,8,2,5,0,0,0,0,7,1,113,3,998,0,1,-3.3982994556427,92.64839935302734,-30.113311767578125,0.7144990563392639,5017.689453125,1
30,0,1,3,1,2,2,0,1,2,1150,1,998,0,1,1.4,93.44451904296875,-36.10963821411133,4.95938777923584,5227.734375,1
38,0,1,3,0,2,0,0,1,1,471,1,7,2,0,-2.8994855880737305,92.20214080810547,-31.421743392944336,0.8242526650428772,5076.42236328125,1
54,0,1,3,0,2,0,0,7,0,401,1,4,3,2,-3.397998809814453,92.6496810913086,-30.119916915893555,0.7157912850379944,5017.814453125,1
37,0,2,6,0,2,0,1,6,2,899,2,999,0,1,1.0992876291275024,93.99320220947266,-36.402645111083984,4.858151435852051,5191.08740234375,1
35,1,1,1,0,0,0,1,6,4,622,3,999,0,1,-1.8001863956451416,92.89373779296875,-46.199623107910156,1.2792949676513672,5099.1669921875,1
44,7,1,3,1,2,0,1,6,2,1262,2,999,0,1,1.0917977094650269,93.99351501464844,-36.39130783081055,4.853092193603516,5191.00244140625,1
30,9,2,6,0,2,0,0,4,0,166,2,998,0,1,-2.8937721252441406,92.96332550048828,-40.794620513916016,1.2728376388549805,5076.18115234375,1
30,0,1,6,0,0,0,1,1,4,588,3,998,0,1,1.3943978548049927,93.44390869140625,-36.10581970214844,4.959097385406494,5227.97216796875,1
35,6,1,6,0,2,0,0,1,2,884,2,999,0,1,1.3981289863586426,93.44367980957031,-36.10449981689453,4.957905292510986,5227.8076171875,1
53,0,1,6,0,2,0,0,1,1,267,1,999,1,0,-2.899312734603882,92.20256042480469,-31.416231155395508,0.8273316025733948,5076.25830078125,1
30,10,1,3,0,0,0,0,6,1,417,1,4,1,2,-1.8016480207443237,92.89270782470703,-46.19034957885742,1.356872797012329,5099.11572265625,1
40,9,2,6,0,0,0,0,7,1,130,1,8,2,0,-3.3990273475646973,92.65009307861328,-30.101594924926758,0.7167590260505676,5017.55322265625,1
37,9,2,5,0,2,0,0,7,4,224,1,999,0,1,-1.098357081413269,94.76591491699219,-50.77848815917969,1.0480411052703857,4963.93798828125,1
27,0,2,7,0,2,0,0,5,1,247,3,7,2,2,-1.8009017705917358,93.36751556396484,-34.80699157714844,0.6400912404060364,5008.80859375,1
60,5,1,6,0,2,0,0,6,3,134,1,4,1,2,-1.7987958192825317,92.892578125,-46.188575744628906,1.2692534923553467,5098.984375,1
54,0,1,6,0,2,0,0,1,0,91,2,4,1,2,-2.896343946456909,92.20382690429688,-31.40017318725586,0.8513587117195129,5076.12109375,1
42,9,1,5,0,2,0,0,1,3,607,3,999,0,1,1.399367332458496,93.44364166259766,-36.1104850769043,4.960987091064453,5227.81103515625,1
26,8,2,2,0,2,0,0,5,1,294,3,998,0,1,-1.802150011062622,92.84308624267578,-49.974056243896484,1.8123036623001099,5099.0595703125,1
64,5,1,5,0,0,0,0,4,3,222,1,999,3,0,-1.6982929706573486,94.05545806884766,-39.800086975097656,0.758857786655426,4991.8544921875,1
57,0,1,6,0,0,0,0,7,4,183,1,3,2,2,-3.4,92.64904022216797,-30.106563568115234,0.719623863697052,5017.5029296875,1
31,9,2,6,0,2,0,1,3,2,426,1,7,2,2,-1.6997649669647217,94.21390533447266,-40.300994873046875,0.897477924823761,4991.6494140625,1
